,uuid,KEY,City,Site,Sex_HH,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWaterLocation,DrinkingWater_PublicSpec,DrinkingWater_PublicVendor,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,ToiletROOF,ToiletFacilityCLEAN,ToiletFacilitySAFE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHMATERIALS,HHEXTWALLS,HHROOF,HHFLOOR,HHROOMS,HHCOOKING,StreetFood
1414,4add689d7a314c899ba5137cc65e8265,uuid:275ec782-296d-40aa-9d89-ebfd35e16b30,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,
1415,4add689d7a314c899ba5137cc65e8265,uuid:1bbf81c6-89ce-4397-ab8d-eb7c76d35478,Nairobi,Vietnam,M,Private,Piped_neigh,,3.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1416,4add689d7a314c899ba5137cc65e8265,uuid:70ecde43-4c04-4cb4-ab84-97620afe6fbb,Nairobi,Vietnam,M,Private,Piped_neigh,,2.0,Indicated,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_Dwelling,DryOrCompost,Dry_VIP,,Y,,,,0,0,1,0,0,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1417,4add689d7a314c899ba5137cc65e8265,uuid:a169c843-dc74-43ce-808f-8f813a8435c2,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,3,Separate_Building,0_1
1418,4add689d7a314c899ba5137cc65e8265,uuid:173c41fa-526c-47eb-a8ef-2890fba98ed1,Nairobi,Vietnam,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1419,4add689d7a314c899ba5137cc65e8265,uuid:6a0587ba-030c-4b2a-95c0-b25d74efb9a7,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1420,4add689d7a314c899ba5137cc65e8265,uuid:d0b8efca-8710-4cff-a166-77d239aa11f8,Nairobi,Vietnam,F,Public,,Public_Tap,10.0,Indicated,N,,N,,,,Own_YardPlot,Bucket,,,,,Clean,Any_time,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1421,4add689d7a314c899ba5137cc65e8265,uuid:8b8a1bec-4683-4768-a7f4-0087a2fbb64a,Nairobi,Vietnam,M,Public,,Vendor,2.0,Indicated,,Vendor_Truck,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1422,4add689d7a314c899ba5137cc65e8265,uuid:6cf82769-e34c-45f7-a2f3-ac1a0381b5fd,Nairobi,Vietnam,M,Public,,Vendor,10.0,,,Vendor_Truck,Y,,,,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Dirty,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1423,4add689d7a314c899ba5137cc65e8265,uuid:e04016cc-a618-4229-86fc-e478cc2189fe,Nairobi,Vietnam,M,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,0,0,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,2,House,5_Or_More
1424,4add689d7a314c899ba5137cc65e8265,uuid:7657be69-0967-4016-bc36-845732900231,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1425,4add689d7a314c899ba5137cc65e8265,uuid:3b4e80dd-a29a-4cf3-a4bd-9cfa4ea475b0,Nairobi,Vietnam,M,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1426,4add689d7a314c899ba5137cc65e8265,uuid:514d99bd-f7cc-42c2-9c47-8d430162ee74,Nairobi,Vietnam,M,Public,,Vendor,7.0,,,Vendor_Truck,Y,Obs_Fixed,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,2,House,5_Or_More
1427,4add689d7a314c899ba5137cc65e8265,uuid:e2beb537-8f61-407b-9476-1b4f479ead83,Nairobi,Vietnam,F,Public,,Public_Tap,6.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Ceramic,3,House,5_Or_More
1428,4add689d7a314c899ba5137cc65e8265,uuid:12f7b3a2-370d-495f-b482-031c730c04c5,Nairobi,Vietnam,M,Public,,Public_Tap,10.0,Indicated,Y,,N,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1429,4add689d7a314c899ba5137cc65e8265,uuid:04d2ede5-67f3-4e5b-93cd-f24637b14e6e,Nairobi,Vietnam,F,Public,,Public_Tap,5.0,Indicated,Y,,N,,,,Own_YardPlot,Flush,,Flush_septic_tank,Y,,Clean,Any_time,0,0,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1430,4add689d7a314c899ba5137cc65e8265,uuid:4f5608d2-fdb7-40c6-a3bc-28f5749f5b42,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,0,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1431,4add689d7a314c899ba5137cc65e8265,uuid:3a8f7369-015a-4114-b0d8-4a9b589d01b2,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,
1432,4add689d7a314c899ba5137cc65e8265,uuid:b5ac0d93-f9c6-4b6a-b5ec-2ace85c19d94,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,
1433,4add689d7a314c899ba5137cc65e8265,uuid:f591de24-2bad-45ce-9510-8605776376ad,Nairobi,Vietnam,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1434,4add689d7a314c899ba5137cc65e8265,uuid:2d2a02ac-f45a-400f-a5e8-6edd7c8d3d28,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1435,4add689d7a314c899ba5137cc65e8265,uuid:d8116353-e28d-4de7-9054-d23907f8e35a,Nairobi,Vietnam,F,Public,,Public_Tap,1.0,Indicated,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,0,0,0,0,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1436,4add689d7a314c899ba5137cc65e8265,uuid:d7e89110-ae58-4f01-87a2-0345cfc7179e,Nairobi,Vietnam,F,Public,,Public_Tap,2.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,V_Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1437,4add689d7a314c899ba5137cc65e8265,uuid:0d571783-aee3-4dcc-adba-347a8af552d1,Nairobi,Vietnam,F,Public,,Public_Tap,3.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1438,4add689d7a314c899ba5137cc65e8265,uuid:39e3d10f-2784-4a4c-aac0-51ec8a74f3fc,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1439,4add689d7a314c899ba5137cc65e8265,uuid:49dd4d63-de32-4b61-a627-623c587f2d7e,Nairobi,Vietnam,F,Public,,Public_Tap,2.0,Indicated,Y,,N,,,,Own_YardPlot,Flush,,Flush_septic_tank,Y,,Clean,Any_time,0,0,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1440,4add689d7a314c899ba5137cc65e8265,uuid:15dc5f92-2785-4ddf-abfd-722ce1f7521e,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1441,4add689d7a314c899ba5137cc65e8265,uuid:eb65436e-3856-44c8-8b20-e787f59d9878,Nairobi,Vietnam,F,Private,Piped_neigh,,2.0,Indicated,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_Dwelling,DryOrCompost,Dry_ImprSlab,,Y,,,,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1442,4add689d7a314c899ba5137cc65e8265,uuid:0bfb187c-d5db-4e56-9b26-9d2e2469b5ae,Nairobi,Vietnam,F,Public,,Public_Tap,3.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,During_Day,0,0,0,0,0,0,1,0,0,0,Y,Metal,Rustic_metal,Carpet,1,House,5_Or_More
1443,4add689d7a314c899ba5137cc65e8265,uuid:a2315dc2-7768-4fbb-8072-1bfc51e67f2e,Nairobi,Vietnam,M,Public,,Public_Tap,10.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1444,4add689d7a314c899ba5137cc65e8265,uuid:81e6cd28-1bb9-48d5-881f-d84a8db25892,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1445,4add689d7a314c899ba5137cc65e8265,uuid:29f33d17-46bb-4d49-8414-10f24e8e49fd,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1446,4add689d7a314c899ba5137cc65e8265,uuid:4079ae2a-8da7-4b54-81bb-3176116eb864,Nairobi,Vietnam,M,Public,,Vendor,2.0,Indicated,,Vendor_Truck,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,During_Day,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1447,4add689d7a314c899ba5137cc65e8265,uuid:d1ec5066-6f5f-4f90-8b95-6f604bd7950d,Nairobi,Vietnam,F,Public,,Public_Tap,3.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,0,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1448,4add689d7a314c899ba5137cc65e8265,uuid:53f03773-6481-4747-90ac-699cae1e71ff,Nairobi,Vietnam,M,Private,Piped_neigh,,2.0,Indicated,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1449,4add689d7a314c899ba5137cc65e8265,uuid:062b5b48-577e-4ad5-917d-b89a396df6f9,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,N,,,,Own_YardPlot,FreshFit,,,Y,,Clean,Any_time,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1450,4add689d7a314c899ba5137cc65e8265,uuid:01ce9b5c-073e-4d98-b14d-dc31f9515efb,Nairobi,Vietnam,M,Private,Piped_neigh,,3.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,2,House,0_1
1451,4add689d7a314c899ba5137cc65e8265,uuid:c3bc1f90-41c0-4589-8ce3-64cb389e1571,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1452,4add689d7a314c899ba5137cc65e8265,uuid:d063cbe4-c224-4bba-9a59-a8ded48792b8,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Carpet,2,Separate_Building,5_Or_More
1453,4add689d7a314c899ba5137cc65e8265,uuid:604737a8-dafd-4566-8cde-0418dc0b891d,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1454,4add689d7a314c899ba5137cc65e8265,uuid:576d571a-b73a-46f2-9df1-162955560738,Nairobi,Vietnam,F,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,
1455,4add689d7a314c899ba5137cc65e8265,uuid:9d9f255c-4f37-4b6e-9894-7f4c90235c73,Nairobi,Vietnam,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,CementOrStone,Concrete,Carpet,1,House,5_Or_More
1456,4add689d7a314c899ba5137cc65e8265,uuid:1a6a4084-d78a-401b-a982-8ec798e6179f,Nairobi,Vietnam,M,Public,,Vendor,5.0,Indicated,,Vendor_Truck,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,0,0,1,0,1,0,1,1,0,0,Y,ReusedWoodOrBamboo,Rustic_metal,Carpet,4,House,0_1
1457,4add689d7a314c899ba5137cc65e8265,uuid:c97a9e71-6b13-41c1-9592-e144414242cc,Nairobi,Vietnam,M,Public,,Public_Tap,10.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1458,4add689d7a314c899ba5137cc65e8265,uuid:5def6980-8bda-4db1-97bf-3cc8366c4d1f,Nairobi,Vietnam,M,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,0,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,2,House,5_Or_More
1459,4add689d7a314c899ba5137cc65e8265,uuid:a00dd886-c365-4f35-9da8-f3d68936d4db,Nairobi,Vietnam,F,Public,,Public_Tap,10.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,,Dirty,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1460,4add689d7a314c899ba5137cc65e8265,uuid:f92762cd-af4a-457a-9053-b8e6116e2f69,Nairobi,Vietnam,F,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1461,4add689d7a314c899ba5137cc65e8265,uuid:11bb0026-dd92-4db0-b7a7-3763571fd108,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,FreshFit,,,Y,,Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1462,4add689d7a314c899ba5137cc65e8265,uuid:ccbf437c-986f-4864-823a-c4c8bb514427,Nairobi,Vietnam,F,Public,,Vendor,5.0,Indicated,,Vendor_Cart,N,,,,Own_YardPlot,FreshFit,,,N,,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,2,House,
1463,4add689d7a314c899ba5137cc65e8265,uuid:5f516198-abe0-4802-a951-608d98b0f723,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1464,4add689d7a314c899ba5137cc65e8265,uuid:181c51fa-c8e3-44eb-ae57-5a6c66cc0d42,Nairobi,Vietnam,M,Public,,Public_Tap,1.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1465,4add689d7a314c899ba5137cc65e8265,uuid:59f890be-68d8-47c6-aee3-e50b9c1bc2dc,Nairobi,Vietnam,M,Public,,Public_Tap,15.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1466,4add689d7a314c899ba5137cc65e8265,uuid:f65d37b5-cf2e-4e50-86f6-1287ba591f42,Nairobi,Vietnam,M,Public,,Public_Tap,10.0,Indicated,N,,Y,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Clean,Any_time,0,1,0,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
1467,4add689d7a314c899ba5137cc65e8265,uuid:2a10e6cf-61cf-477b-a011-0ddc817e862a,Nairobi,Vietnam,M,Public,,Vendor,10.0,Indicated,,Vendor_Truck,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1468,4add689d7a314c899ba5137cc65e8265,uuid:1504dbe0-f04b-4e77-bb19-7e0205635d7a,Nairobi,Vietnam,M,Public,,Public_Tap,2.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,V_Clean,Any_time,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1469,4add689d7a314c899ba5137cc65e8265,uuid:bd93d860-3a68-4ca2-b3a3-ed6e82bb1ef9,Nairobi,Vietnam,M,Public,,Public_Tap,3.0,Indicated,,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,2,House,5_Or_More
1470,4add689d7a314c899ba5137cc65e8265,uuid:e2127f3e-9f8c-4ff3-a1f8-7775c4e37824,Nairobi,Vietnam,F,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1471,4add689d7a314c899ba5137cc65e8265,uuid:8bbbcd57-262c-4369-9e69-f1635ea018cd,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1472,4add689d7a314c899ba5137cc65e8265,uuid:8c9c9c6a-e49a-420e-bd50-14115b2580e7,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,V_Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1473,4add689d7a314c899ba5137cc65e8265,uuid:17eeb8cc-1d5e-407d-98de-dc879d116fa1,Nairobi,Vietnam,M,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Fixed,None,Water_NOT_OK,Own_Dwelling,DryOrCompost,Dry_VIP,,Y,,,,0,0,0,0,0,0,0,1,0,0,Y,CementOrStone,Concrete,Ceramic,2,House,5_Or_More
1474,4add689d7a314c899ba5137cc65e8265,uuid:67e9ac3e-87d6-4e80-a71d-6ff3573e3651,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Carpet,1,House,5_Or_More
1475,4add689d7a314c899ba5137cc65e8265,uuid:1e0f2866-90cd-4171-a0fa-6c6d76c34bd3,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,0,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1476,4add689d7a314c899ba5137cc65e8265,uuid:0669c9f8-6fec-48b5-a38a-0ca784d258f1,Nairobi,Vietnam,M,Public,,Vendor,2.0,Indicated,,Vendor_Truck,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1477,4add689d7a314c899ba5137cc65e8265,uuid:f8e15575-e95a-4635-b142-22abc74264d9,Nairobi,Vietnam,F,Public,,Public_Tap,10.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
1478,4add689d7a314c899ba5137cc65e8265,uuid:6d0c5d5f-4d1f-4d96-95a3-5894175fec62,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Cement,1,House,
1479,4add689d7a314c899ba5137cc65e8265,uuid:5d58c951-b7d4-4beb-8f86-98c7460621a1,Nairobi,Vietnam,F,Public,,Public_Tap,10.0,Indicated,N,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,FreshFit,,,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1480,4add689d7a314c899ba5137cc65e8265,uuid:e47066d7-9f89-4730-b618-5b169b685207,Nairobi,Vietnam,M,Public,,Public_Tap,5.0,Indicated,,,Y,,,,Own_YardPlot,FreshFit,,,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
1481,4add689d7a314c899ba5137cc65e8265,uuid:24148672-15dd-45e2-9e6d-47877e7ba9dd,Nairobi,Vietnam,F,Private,Piped_neigh,,3.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
